"NOTE_ID","MAX_VISIBILITY","IS_AAA_FEEDBACK","AAA_STATUS","NOTE_TYPE","TEST_PERIOD","BATTERY_GROUP","BATTERY_ID","BATTERY_STATUS"
5065,2,0,"","TRAINEE",2,2050,5350,"EMPLOYED"
5066,2,0,"","TRAINEE",2,2050,5359,"DROPPED"
5067,2,0,"","TRAINEE",2,2050,5351,"EMPLOYED"
5068,2,0,"","TRAINEE",2,2050,5355,"EMPLOYED"
5084,2,0,"","TRAINEE",5,2050,5357,"DROPPED"
5085,2,0,"","TRAINEE",5,2050,5354,"EMPLOYED"
5086,2,0,"","TRAINEE",5,2050,5350,"EMPLOYED"
5087,2,0,"","TRAINEE",5,2050,5355,"EMPLOYED"
5088,2,0,"","TRAINEE",5,2050,5352,"EMPLOYED"
5089,2,0,"","TRAINEE",5,2050,5351,"EMPLOYED"
5090,2,0,"","TRAINEE",5,2050,5353,"EMPLOYED"
5091,2,0,"","TRAINEE",6,2050,5353,"EMPLOYED"
5097,2,0,"","TRAINEE",7,2050,5354,"EMPLOYED"
5098,2,0,"","TRAINEE",7,2050,5350,"EMPLOYED"
5099,2,0,"","TRAINEE",7,2050,5355,"EMPLOYED"
5100,2,0,"","TRAINEE",7,2050,5352,"EMPLOYED"
5101,2,0,"","TRAINEE",7,2050,5351,"EMPLOYED"
5102,2,0,"","TRAINEE",7,2050,5353,"EMPLOYED"
5103,2,0,"","TRAINEE",8,2050,5353,"EMPLOYED"
5060,2,0,"","TRAINEE",2,2050,5353,"EMPLOYED"
5104,2,0,"","TRAINEE",8,2050,5351,"EMPLOYED"
5105,2,0,"","TRAINEE",8,2050,5352,"EMPLOYED"
5106,2,0,"","TRAINEE",8,2050,5354,"EMPLOYED"
5107,2,0,"","TRAINEE",8,2050,5350,"EMPLOYED"
5108,2,0,"","TRAINEE",8,2050,5355,"EMPLOYED"
5167,2,0,"","TRAINEE",6,2100,5400,"EMPLOYED"
5168,2,0,"","TRAINEE",6,2100,5454,"DROPPED"
5169,2,0,"","TRAINEE",6,2100,5360,"EMPLOYED"
5170,2,0,"","TRAINEE",6,2100,5362,"EMPLOYED"
5171,2,0,"","TRAINEE",6,2100,5363,"EMPLOYED"
5172,2,0,"","TRAINEE",6,2100,5401,"EMPLOYED"
5173,2,0,"","TRAINEE",6,2100,5361,"EMPLOYED"
5174,2,0,"","TRAINEE",6,2100,5453,"DROPPED"
5175,2,0,"","TRAINEE",6,2100,5402,"EMPLOYED"
5176,2,0,"","TRAINEE",7,2100,5400,"EMPLOYED"
5177,2,0,"","TRAINEE",7,2100,5454,"DROPPED"
5178,2,0,"","TRAINEE",7,2100,5360,"EMPLOYED"
5182,2,0,"","TRAINEE",1,2150,5459,"EMPLOYED"
5183,2,0,"","TRAINEE",1,2150,5467,"EMPLOYED"
5184,2,0,"","TRAINEE",1,2150,5457,"EMPLOYED"
5185,2,0,"","TRAINEE",1,2150,5462,"EMPLOYED"
5186,2,0,"","TRAINEE",1,2150,5470,"DROPPED"
5187,2,0,"","TRAINEE",1,2150,5463,"EMPLOYED"
5188,2,0,"","TRAINEE",1,2150,5466,"EMPLOYED"
5189,2,0,"","TRAINEE",1,2150,5461,"EMPLOYED"
5190,2,0,"","TRAINEE",1,2150,5468,"DROPPED"
5191,2,0,"","TRAINEE",1,2150,5500,"DROPPED"
5192,2,0,"","TRAINEE",1,2150,5456,"EMPLOYED"
5193,2,0,"","TRAINEE",1,2150,5464,"EMPLOYED"
5194,2,0,"","TRAINEE",1,2150,5471,"DROPPED"
5195,2,0,"","TRAINEE",1,2150,5458,"EMPLOYED"
5196,2,0,"","TRAINEE",1,2150,5465,"EMPLOYED"
5197,2,0,"","TRAINEE",1,2150,5472,"DROPPED"
5201,2,0,"","TRAINEE",1,2150,5469,"DROPPED"
5215,2,0,"","TRAINEE",2,2150,5465,"EMPLOYED"
5226,2,0,"","TRAINEE",1,2150,5540,"TRAINING"
5228,2,0,"","TRAINEE",3,2150,5466,"EMPLOYED"
5229,2,0,"","TRAINEE",3,2150,5470,"DROPPED"
5230,2,0,"","TRAINEE",3,2150,5469,"DROPPED"
5231,2,0,"","TRAINEE",3,2150,5467,"EMPLOYED"
5232,2,0,"","TRAINEE",3,2150,5468,"DROPPED"
5233,2,0,"","TRAINEE",3,2150,5459,"EMPLOYED"
5234,2,0,"","TRAINEE",3,2150,5464,"EMPLOYED"
5235,2,0,"","TRAINEE",3,2150,5462,"EMPLOYED"
5236,2,0,"","TRAINEE",3,2150,5540,"TRAINING"
5237,2,0,"","TRAINEE",4,2150,5463,"EMPLOYED"
5238,2,0,"","TRAINEE",4,2150,5473,"DROPPED"
5239,2,0,"","TRAINEE",4,2150,5461,"EMPLOYED"
5240,2,0,"","TRAINEE",4,2150,5457,"EMPLOYED"
5241,2,0,"","TRAINEE",4,2150,5460,"EMPLOYED"
5242,2,0,"","TRAINEE",4,2150,5456,"EMPLOYED"
5243,2,0,"","TRAINEE",4,2150,5458,"EMPLOYED"
5244,2,0,"","TRAINEE",4,2150,5465,"EMPLOYED"
5245,2,0,"","TRAINEE",4,2150,5466,"EMPLOYED"
5246,2,0,"","TRAINEE",4,2150,5470,"DROPPED"
5247,2,0,"","TRAINEE",4,2150,5469,"DROPPED"
5248,2,0,"","TRAINEE",4,2150,5467,"EMPLOYED"
5249,2,0,"","TRAINEE",4,2150,5459,"EMPLOYED"
6050,2,0,"","TRAINEE",4,2150,5464,"EMPLOYED"
6051,2,0,"","TRAINEE",4,2150,5462,"EMPLOYED"
6052,2,0,"","TRAINEE",4,2150,5540,"TRAINING"
6055,2,0,"","TRAINEE",5,2150,5461,"EMPLOYED"
6056,2,0,"","TRAINEE",5,2150,5457,"EMPLOYED"
6057,2,0,"","TRAINEE",5,2150,5460,"EMPLOYED"
6058,2,0,"","TRAINEE",5,2150,5456,"EMPLOYED"
6059,2,0,"","TRAINEE",5,2150,5458,"EMPLOYED"
6060,2,0,"","TRAINEE",5,2150,5465,"EMPLOYED"
6061,2,0,"","TRAINEE",5,2150,5466,"EMPLOYED"
6062,2,0,"","TRAINEE",5,2150,5467,"EMPLOYED"
6063,2,0,"","TRAINEE",5,2150,5468,"DROPPED"
6064,2,0,"","TRAINEE",5,2150,5459,"EMPLOYED"
6065,2,0,"","TRAINEE",5,2150,5464,"EMPLOYED"
6066,2,0,"","TRAINEE",5,2150,5462,"EMPLOYED"
6067,2,0,"","TRAINEE",5,2150,5540,"TRAINING"
6128,2,0,"","TRAINEE",3,2200,5506,"EMPLOYED"
6129,2,0,"","TRAINEE",3,2200,5503,"EMPLOYED"
6130,2,0,"","TRAINEE",3,2200,5514,"EMPLOYED"
6131,2,0,"","TRAINEE",3,2200,5510,"EMPLOYED"
6132,2,0,"","TRAINEE",3,2200,5504,"EMPLOYED"
6133,2,0,"","TRAINEE",3,2200,5511,"EMPLOYED"
6347,2,0,"","TRAINEE",7,2201,5534,"EMPLOYED"
6348,2,0,"","TRAINEE",7,2201,5530,"EMPLOYED"
6349,2,0,"","TRAINEE",7,2201,5531,"TRAINING"
6350,2,0,"","TRAINEE",7,2201,5535,"EMPLOYED"
6351,2,0,"","TRAINEE",7,2201,5533,"EMPLOYED"
6352,2,0,"","TRAINEE",7,2201,5537,"EMPLOYED"
6353,1,1,"Average","QC_TRAINEE",1,2201,5532,"EMPLOYED"
6354,1,1,"Average","QC_TRAINEE",1,2201,5530,"EMPLOYED"
6355,1,1,"Average","QC_TRAINEE",1,2201,5524,"EMPLOYED"
6356,1,1,"Good","QC_TRAINEE",1,2201,5538,"EMPLOYED"
6357,1,1,"Average","QC_TRAINEE",1,2201,5526,"EMPLOYED"
6358,1,1,"Good","QC_TRAINEE",1,2201,5539,"EMPLOYED"
6359,1,1,"Poor","QC_TRAINEE",1,2201,5537,"EMPLOYED"
6392,1,1,"Good","QC_TRAINEE",3,2201,5532,"EMPLOYED"
6393,1,1,"Good","QC_TRAINEE",3,2201,5530,"EMPLOYED"
6394,1,1,"Good","QC_TRAINEE",3,2201,5524,"EMPLOYED"
6395,1,1,"Good","QC_TRAINEE",3,2201,5538,"EMPLOYED"
6396,1,1,"Good","QC_TRAINEE",3,2201,5526,"EMPLOYED"
6397,1,1,"Good","QC_TRAINEE",3,2201,5522,"DROPPED"
6398,1,1,"Good","QC_TRAINEE",3,2201,5539,"EMPLOYED"
6399,1,1,"Good","QC_TRAINEE",3,2201,5537,"EMPLOYED"
6422,1,1,"Good","QC_TRAINEE",5,2201,5530,"EMPLOYED"
6421,1,1,"Good","QC_TRAINEE",5,2201,5532,"EMPLOYED"
6423,1,1,"Good","QC_TRAINEE",5,2201,5524,"EMPLOYED"
6424,1,1,"Good","QC_TRAINEE",5,2201,5538,"EMPLOYED"
6425,1,1,"Good","QC_TRAINEE",5,2201,5526,"EMPLOYED"
6426,1,1,"Good","QC_TRAINEE",5,2201,5539,"EMPLOYED"
6427,1,1,"Good","QC_TRAINEE",5,2201,5537,"EMPLOYED"
6428,1,1,"Good","QC_TRAINEE",5,2201,5535,"EMPLOYED"
6429,1,1,"Superstar","QC_TRAINEE",5,2201,5534,"EMPLOYED"
6430,1,1,"Superstar","QC_TRAINEE",5,2201,5531,"TRAINING"
6431,1,1,"Good","QC_TRAINEE",5,2201,5536,"EMPLOYED"
6432,1,1,"Superstar","QC_TRAINEE",5,2201,5529,"EMPLOYED"
6434,1,1,"Good","QC_TRAINEE",5,2201,5525,"EMPLOYED"
6435,1,1,"Good","QC_TRAINEE",5,2201,5527,"EMPLOYED"
6436,1,1,"Good","QC_TRAINEE",5,2201,5528,"EMPLOYED"
6437,1,1,"Good","QC_TRAINEE",5,2201,5533,"EMPLOYED"
6439,1,1,"Good","QC_TRAINEE",4,2201,5524,"EMPLOYED"
6440,1,1,"Good","QC_TRAINEE",4,2201,5538,"EMPLOYED"
6441,1,1,"Good","QC_TRAINEE",4,2201,5526,"EMPLOYED"
6442,1,1,"Good","QC_TRAINEE",4,2201,5539,"EMPLOYED"
6443,1,1,"Good","QC_TRAINEE",4,2201,5537,"EMPLOYED"
6444,1,1,"Good","QC_TRAINEE",4,2201,5535,"EMPLOYED"
6445,1,1,"Good","QC_TRAINEE",4,2201,5531,"TRAINING"
6446,1,1,"Good","QC_TRAINEE",4,2201,5536,"EMPLOYED"
6447,1,1,"Good","QC_TRAINEE",4,2201,5527,"EMPLOYED"
6372,1,1,"Good","QC_TRAINEE",1,2201,5521,"DROPPED"
6373,1,1,"Poor","QC_TRAINEE",2,2201,5521,"DROPPED"
6374,1,1,"Poor","QC_TRAINEE",2,2201,5535,"EMPLOYED"
6375,1,1,"Poor","QC_TRAINEE",2,2201,5522,"DROPPED"
6376,1,1,"Good","QC_TRAINEE",2,2201,5539,"EMPLOYED"
6377,1,1,"Average","QC_TRAINEE",2,2201,5536,"EMPLOYED"
6378,1,1,"Average","QC_TRAINEE",2,2201,5529,"EMPLOYED"
6379,1,1,"Poor","QC_TRAINEE",2,2201,5525,"EMPLOYED"
6380,1,1,"Average","QC_TRAINEE",2,2201,5530,"EMPLOYED"
6381,1,1,"Average","QC_TRAINEE",2,2201,5524,"EMPLOYED"
6382,1,1,"Average","QC_TRAINEE",2,2201,5537,"EMPLOYED"
6383,1,1,"Good","QC_TRAINEE",2,2201,5538,"EMPLOYED"
6384,1,1,"Good","QC_TRAINEE",2,2201,5527,"EMPLOYED"
6385,1,1,"Good","QC_TRAINEE",2,2201,5532,"EMPLOYED"
6386,1,1,"Good","QC_TRAINEE",2,2201,5526,"EMPLOYED"
6387,1,1,"Good","QC_TRAINEE",2,2201,5531,"TRAINING"
6388,1,1,"Good","QC_TRAINEE",2,2201,5528,"EMPLOYED"
6389,1,1,"Good","QC_TRAINEE",2,2201,5533,"EMPLOYED"
6401,1,1,"Good","QC_TRAINEE",3,2201,5535,"EMPLOYED"
6402,1,1,"Superstar","QC_TRAINEE",3,2201,5534,"EMPLOYED"
6403,1,1,"Good","QC_TRAINEE",3,2201,5531,"TRAINING"
6404,1,1,"Good","QC_TRAINEE",3,2201,5536,"EMPLOYED"
6405,1,1,"Good","QC_TRAINEE",3,2201,5529,"EMPLOYED"
6406,1,1,"Good","QC_TRAINEE",3,2201,5525,"EMPLOYED"
6407,1,1,"Good","QC_TRAINEE",3,2201,5527,"EMPLOYED"
6408,1,1,"Good","QC_TRAINEE",3,2201,5528,"EMPLOYED"
6409,1,1,"Good","QC_TRAINEE",3,2201,5533,"EMPLOYED"
6410,1,1,"Superstar","QC_TRAINEE",4,2201,5534,"EMPLOYED"
6411,1,1,"Superstar","QC_TRAINEE",4,2201,5529,"EMPLOYED"
6413,1,1,"Average","QC_TRAINEE",4,2201,5530,"EMPLOYED"
6414,1,1,"Average","QC_TRAINEE",4,2201,5528,"EMPLOYED"
6415,1,1,"Good","QC_TRAINEE",4,2201,5533,"EMPLOYED"
6417,1,1,"Average","QC_TRAINEE",4,2201,5532,"EMPLOYED"
6418,1,1,"Average","QC_TRAINEE",4,2201,5525,"EMPLOYED"
6448,1,1,"Superstar","QC_TRAINEE",6,2201,5529,"EMPLOYED"
6449,1,1,"Superstar","QC_TRAINEE",6,2201,5531,"TRAINING"
6450,1,1,"Superstar","QC_TRAINEE",6,2201,5525,"EMPLOYED"
6451,1,1,"Average","QC_TRAINEE",6,2201,5527,"EMPLOYED"
6452,1,1,"Good","QC_TRAINEE",6,2201,5528,"EMPLOYED"
6453,1,1,"Average","QC_TRAINEE",6,2201,5524,"EMPLOYED"
6454,1,1,"Good","QC_TRAINEE",6,2201,5538,"EMPLOYED"
6456,1,1,"Average","QC_TRAINEE",6,2201,5535,"EMPLOYED"
6459,1,1,"Poor","QC_TRAINEE",7,2201,5534,"EMPLOYED"
6460,1,1,"Poor","QC_TRAINEE",7,2201,5536,"EMPLOYED"
6461,1,1,"Good","QC_TRAINEE",7,2201,5529,"EMPLOYED"
6462,1,1,"Poor","QC_TRAINEE",7,2201,5530,"EMPLOYED"
6463,1,1,"Poor","QC_TRAINEE",7,2201,5524,"EMPLOYED"
6464,1,1,"Poor","QC_TRAINEE",7,2201,5527,"EMPLOYED"
6465,1,1,"Good","QC_TRAINEE",7,2201,5528,"EMPLOYED"
6466,1,1,"Poor","QC_TRAINEE",7,2201,5537,"EMPLOYED"
6467,1,1,"Good","QC_TRAINEE",7,2201,5535,"EMPLOYED"
6468,1,1,"Good","QC_TRAINEE",7,2201,5538,"EMPLOYED"
6469,1,1,"Poor","QC_TRAINEE",7,2201,5525,"EMPLOYED"
6471,1,1,"Good","QC_TRAINEE",7,2201,5532,"EMPLOYED"
6472,1,1,"Good","QC_TRAINEE",7,2201,5526,"EMPLOYED"
6473,1,1,"Good","QC_TRAINEE",7,2201,5539,"EMPLOYED"
6474,1,1,"Good","QC_TRAINEE",7,2201,5531,"TRAINING"
6475,1,1,"Good","QC_TRAINEE",7,2201,5533,"EMPLOYED"
6476,1,1,"Good","QC_TRAINEE",6,2201,5532,"EMPLOYED"
328044,1,1,"Average","QC_TRAINEE",3,112502,281043,"TRAINING"
328046,1,1,"Good","QC_TRAINEE",3,112502,281029,"TRAINING"
328048,1,1,"Good","QC_TRAINEE",3,112502,281036,"TRAINING"
328049,1,1,"Average","QC_TRAINEE",3,112502,281041,"TRAINING"
328050,1,1,"Good","QC_TRAINEE",3,112502,281042,"TRAINING"
328053,1,1,"Good","QC_TRAINEE",3,112502,281040,"TRAINING"
328054,1,1,"Good","QC_TRAINEE",3,112502,281031,"TRAINING"
328056,1,1,"Superstar","QC_TRAINEE",3,112502,281044,"TRAINING"
328057,2,0,"","TRAINEE",2,112500,281014,"TRAINING"
328058,2,0,"","TRAINEE",2,112500,281009,"TRAINING"
328059,2,0,"","TRAINEE",2,112500,281010,"TRAINING"
328060,2,0,"","TRAINEE",2,112500,281017,"TRAINING"
328062,1,1,"Superstar","QC_TRAINEE",4,112505,281074,"TRAINING"
328063,1,1,"Superstar","QC_TRAINEE",4,112505,281076,"TRAINING"
328064,1,1,"Superstar","QC_TRAINEE",4,112505,281075,"TRAINING"
328065,1,1,"Good","QC_TRAINEE",4,112505,281078,"TRAINING"
328066,1,1,"Good","QC_TRAINEE",4,112505,281083,"TRAINING"
328067,1,1,"Good","QC_TRAINEE",4,112505,281079,"TRAINING"
328068,1,1,"Good","QC_TRAINEE",4,112505,281082,"TRAINING"
328069,1,1,"Good","QC_TRAINEE",4,112505,281084,"TRAINING"
328070,1,1,"Good","QC_TRAINEE",4,112505,281085,"TRAINING"
328071,1,1,"Good","QC_TRAINEE",4,112505,281080,"TRAINING"
328072,1,1,"Good","QC_TRAINEE",4,112505,281072,"TRAINING"
328073,1,1,"Good","QC_TRAINEE",4,112505,281073,"TRAINING"
328074,1,1,"Good","QC_TRAINEE",4,112505,281086,"TRAINING"
328075,1,1,"Average","QC_TRAINEE",3,112510,281149,"TRAINING"
328076,1,1,"","QC_TRAINEE",3,112510,281147,"TRAINING"
328077,1,1,"Average","QC_TRAINEE",3,112510,281155,"TRAINING"
328078,1,1,"Good","QC_TRAINEE",3,112510,281166,"TRAINING"
328079,1,1,"Good","QC_TRAINEE",3,112510,281159,"TRAINING"
328080,1,1,"Good","QC_TRAINEE",3,112510,281165,"TRAINING"
328081,1,1,"Good","QC_TRAINEE",3,112510,281160,"TRAINING"
328082,1,1,"Superstar","QC_TRAINEE",3,112510,281164,"TRAINING"
328083,1,1,"Good","QC_TRAINEE",3,112510,281148,"TRAINING"
328084,1,1,"Good","QC_TRAINEE",3,112510,281156,"TRAINING"
328085,1,1,"Average","QC_TRAINEE",3,112510,281161,"TRAINING"
328086,1,1,"Superstar","QC_TRAINEE",3,112510,281153,"TRAINING"
328088,1,1,"Poor","QC_TRAINEE",3,112510,281158,"TRAINING"
328089,1,1,"Superstar","QC_TRAINEE",3,112510,281157,"TRAINING"
328090,1,1,"Good","QC_TRAINEE",3,112510,281162,"TRAINING"
328091,1,1,"Superstar","QC_TRAINEE",3,112510,281152,"TRAINING"
328092,1,1,"Average","QC_TRAINEE",3,112510,281163,"TRAINING"
328093,1,1,"Good","QC_TRAINEE",3,112510,281150,"TRAINING"
328094,1,1,"Good","QC_TRAINEE",3,112510,281151,"TRAINING"
328095,1,1,"Good","QC_TRAINEE",3,112510,281154,"TRAINING"
328098,1,1,"Poor","QC_TRAINEE",2,112503,281055,"DROPPED"
328099,1,1,"Poor","QC_TRAINEE",2,112503,281057,"TRAINING"
328101,1,1,"Average","QC_TRAINEE",2,112503,281059,"TRAINING"
328102,1,1,"Superstar","QC_TRAINEE",2,112503,281052,"TRAINING"
328103,1,1,"Poor","QC_TRAINEE",2,112503,281051,"DROPPED"
328104,1,1,"Average","QC_TRAINEE",2,112503,281053,"TRAINING"
328105,1,1,"Average","QC_TRAINEE",2,112503,281050,"TRAINING"
328106,1,1,"Average","QC_TRAINEE",2,112503,281049,"TRAINING"
328107,1,1,"Average","QC_TRAINEE",2,112503,281048,"TRAINING"
328108,1,1,"Average","QC_TRAINEE",2,112503,281056,"TRAINING"
328109,1,1,"Superstar","QC_TRAINEE",2,112503,281047,"TRAINING"
328110,2,0,"","TRAINEE",2,112504,281065,"TRAINING"
328111,2,0,"","TRAINEE",2,112504,281060,"TRAINING"
328112,2,0,"","TRAINEE",2,112504,281068,"TRAINING"
328113,2,0,"","TRAINEE",2,112504,281068,"TRAINING"
328114,2,0,"","TRAINEE",2,112504,281068,"TRAINING"
328115,2,0,"","TRAINEE",2,112504,281066,"TRAINING"
328116,2,0,"","TRAINEE",2,112504,281067,"TRAINING"
328117,2,0,"","TRAINEE",2,112504,281071,"TRAINING"
328118,2,0,"","TRAINEE",2,112504,281061,"TRAINING"
328119,2,0,"","TRAINEE",2,112504,281069,"TRAINING"
328120,2,0,"","TRAINEE",2,112504,281070,"DROPPED"
328121,2,0,"","TRAINEE",2,112504,281064,"TRAINING"
328123,1,1,"Average","QC_TRAINEE",6,112509,281142,"TRAINING"
328124,1,1,"Superstar","QC_TRAINEE",6,112509,281137,"TRAINING"
328125,1,1,"","QC_TRAINEE",1,112501,281205,"TRAINING"
328127,1,1,"","QC_TRAINEE",1,112501,281167,"DROPPED"
328128,1,1,"","QC_TRAINEE",1,112501,281199,"TRAINING"
328130,1,1,"","QC_TRAINEE",1,112501,281194,"TRAINING"
328131,1,1,"Good","QC_TRAINEE",6,112509,281141,"TRAINING"
328132,1,1,"Good","QC_TRAINEE",6,112509,281139,"TRAINING"
328133,1,1,"Average","QC_TRAINEE",6,112509,281138,"TRAINING"
328134,1,1,"Good","QC_TRAINEE",6,112509,281135,"TRAINING"
328135,1,1,"Good","QC_TRAINEE",6,112509,281144,"TRAINING"
328136,1,1,"Average","QC_TRAINEE",6,112509,281143,"TRAINING"
328137,1,1,"Average","QC_TRAINEE",6,112509,281146,"TRAINING"
328138,1,1,"","QC_TRAINEE",6,112509,281140,"TRAINING"
328139,1,1,"Good","QC_TRAINEE",6,112509,281134,"TRAINING"
328140,1,1,"Average","QC_TRAINEE",6,112509,281133,"TRAINING"
328141,1,1,"Average","QC_TRAINEE",6,112509,281132,"TRAINING"
328142,1,1,"Average","QC_TRAINEE",6,112509,281145,"TRAINING"
328143,1,1,"Good","QC_TRAINEE",6,112509,281136,"TRAINING"
328145,1,1,"Good","QC_TRAINEE",2,112504,281065,"TRAINING"
328147,1,1,"Good","QC_TRAINEE",2,112504,281060,"TRAINING"
328148,1,1,"Good","QC_TRAINEE",2,112504,281068,"TRAINING"
328149,1,1,"Good","QC_TRAINEE",2,112504,281066,"TRAINING"
328150,1,1,"Good","QC_TRAINEE",2,112504,281067,"TRAINING"
328151,1,1,"Good","QC_TRAINEE",2,112504,281071,"TRAINING"
328152,1,1,"Good","QC_TRAINEE",2,112504,281061,"TRAINING"
328153,1,1,"Good","QC_TRAINEE",2,112504,281069,"TRAINING"
328154,1,1,"Good","QC_TRAINEE",2,112504,281064,"TRAINING"
328155,1,1,"","QC_TRAINEE",2,112504,281070,"DROPPED"
328156,1,1,"Average","QC_TRAINEE",1,112503,281048,"TRAINING"
328157,1,1,"Average","QC_TRAINEE",1,112503,281050,"TRAINING"
328158,1,1,"Average","QC_TRAINEE",1,112503,281049,"TRAINING"
328159,1,1,"Average","QC_TRAINEE",1,112503,281055,"DROPPED"
328160,1,1,"Average","QC_TRAINEE",1,112503,281059,"TRAINING"
328161,1,1,"Average","QC_TRAINEE",1,112503,281056,"TRAINING"
328162,1,1,"Average","QC_TRAINEE",1,112503,281052,"TRAINING"
328163,1,1,"Average","QC_TRAINEE",1,112503,281051,"DROPPED"
328164,1,1,"Average","QC_TRAINEE",1,112503,281057,"TRAINING"
328165,1,1,"Average","QC_TRAINEE",1,112503,281053,"TRAINING"
328166,1,1,"Average","QC_TRAINEE",1,112503,281047,"TRAINING"
328168,1,1,"Poor","QC_TRAINEE",3,112503,281059,"TRAINING"
328169,1,1,"Good","QC_TRAINEE",3,112503,281052,"TRAINING"
328170,1,1,"Poor","QC_TRAINEE",3,112503,281051,"DROPPED"
328171,1,1,"Good","QC_TRAINEE",3,112503,281057,"TRAINING"
328172,1,1,"Good","QC_TRAINEE",3,112503,281053,"TRAINING"
328173,1,1,"Good","QC_TRAINEE",3,112503,281050,"TRAINING"
328174,1,1,"Good","QC_TRAINEE",3,112503,281049,"TRAINING"
328175,1,1,"Good","QC_TRAINEE",3,112503,281048,"TRAINING"
328176,1,1,"Average","QC_TRAINEE",3,112503,281056,"TRAINING"
328177,1,1,"Poor","QC_TRAINEE",3,112503,281055,"DROPPED"
328178,1,1,"Good","QC_TRAINEE",3,112503,281047,"TRAINING"
328180,1,1,"Average","QC_TRAINEE",1,112511,281226,"TRAINING"
328181,1,1,"Good","QC_TRAINEE",1,112511,281229,"TRAINING"
328182,1,1,"Average","QC_TRAINEE",1,112511,281228,"TRAINING"
328183,1,1,"Average","QC_TRAINEE",1,112511,281224,"DROPPED"
328184,1,1,"Good","QC_TRAINEE",1,112511,281215,"TRAINING"
328185,1,1,"Average","QC_TRAINEE",1,112511,281219,"TRAINING"
328186,1,1,"Good","QC_TRAINEE",1,112511,281220,"TRAINING"
328187,1,1,"Superstar","QC_TRAINEE",1,112511,281223,"TRAINING"
328188,1,1,"Average","QC_TRAINEE",1,112511,281221,"TRAINING"
328189,1,1,"Good","QC_TRAINEE",1,112511,281230,"TRAINING"
328190,1,1,"Average","QC_TRAINEE",1,112511,281231,"DROPPED"
328191,1,1,"Good","QC_TRAINEE",1,112511,281216,"TRAINING"
328193,1,1,"Average","QC_TRAINEE",1,112511,281214,"TRAINING"
328194,1,1,"Average","QC_TRAINEE",1,112511,281225,"TRAINING"
328195,1,1,"Good","QC_TRAINEE",1,112511,281232,"TRAINING"
328196,1,1,"Good","QC_TRAINEE",1,112511,281227,"TRAINING"
328197,1,1,"Good","QC_TRAINEE",1,112511,281217,"TRAINING"
329000,2,0,"","TRAINEE",1,112505,281074,"TRAINING"
329001,2,0,"","TRAINEE",1,112505,281085,"TRAINING"
329002,2,0,"","TRAINEE",1,112505,281080,"TRAINING"
329003,2,0,"","TRAINEE",1,112505,281072,"TRAINING"
329004,2,0,"","TRAINEE",1,112505,281073,"TRAINING"
329005,2,0,"","TRAINEE",1,112505,281075,"TRAINING"
329006,2,0,"","TRAINEE",2,112505,281073,"TRAINING"
329007,2,0,"","TRAINEE",2,112505,281074,"TRAINING"
329008,2,0,"","TRAINEE",2,112505,281075,"TRAINING"
329009,2,0,"","TRAINEE",2,112505,281076,"TRAINING"
329010,2,0,"","TRAINEE",2,112505,281078,"TRAINING"
329011,2,0,"","TRAINEE",2,112505,281079,"TRAINING"
329012,2,0,"","TRAINEE",2,112505,281080,"TRAINING"
329013,2,0,"","TRAINEE",2,112505,281082,"TRAINING"
329014,2,0,"","TRAINEE",2,112505,281083,"TRAINING"
329015,2,0,"","TRAINEE",2,112505,281084,"TRAINING"
329016,2,0,"","TRAINEE",2,112505,281085,"TRAINING"
329017,2,0,"","TRAINEE",2,112505,281086,"TRAINING"
329018,2,0,"","TRAINEE",3,112505,281078,"TRAINING"
329019,2,0,"","TRAINEE",3,112505,281076,"TRAINING"
329020,2,0,"","TRAINEE",3,112505,281079,"TRAINING"
329021,2,0,"","TRAINEE",3,112505,281074,"TRAINING"
329022,2,0,"","TRAINEE",3,112505,281082,"TRAINING"
329023,2,0,"","TRAINEE",3,112505,281084,"TRAINING"
329024,2,0,"","TRAINEE",3,112505,281085,"TRAINING"
329025,2,0,"","TRAINEE",3,112505,281080,"TRAINING"
329026,2,0,"","TRAINEE",3,112505,281072,"TRAINING"
329027,2,0,"","TRAINEE",3,112505,281073,"TRAINING"
329028,2,0,"","TRAINEE",3,112505,281075,"TRAINING"
329029,2,0,"","TRAINEE",3,112505,281086,"TRAINING"
329030,2,0,"","TRAINEE",4,112505,281078,"TRAINING"
329031,2,0,"","TRAINEE",4,112505,281083,"TRAINING"
329032,2,0,"","TRAINEE",4,112505,281076,"TRAINING"
329033,2,0,"","TRAINEE",4,112505,281079,"TRAINING"
329034,2,0,"","TRAINEE",4,112505,281074,"TRAINING"
329035,2,0,"","TRAINEE",4,112505,281082,"TRAINING"
329036,2,0,"","TRAINEE",4,112505,281084,"TRAINING"
329037,2,0,"","TRAINEE",4,112505,281085,"TRAINING"
329038,2,0,"","TRAINEE",4,112505,281080,"TRAINING"
329039,2,0,"","TRAINEE",4,112505,281072,"TRAINING"
329040,2,0,"","TRAINEE",4,112505,281073,"TRAINING"
329041,2,0,"","TRAINEE",4,112505,281075,"TRAINING"
329042,2,0,"","TRAINEE",4,112505,281086,"TRAINING"
329043,2,0,"","TRAINEE",3,112500,281012,"TRAINING"
329044,2,0,"","TRAINEE",3,112500,281007,"TRAINING"
329045,2,0,"","TRAINEE",3,112500,281004,"TRAINING"
329046,2,0,"","TRAINEE",3,112500,281005,"TRAINING"
